employee_name,gender,leave_dates,leave_duration,leave_type,manager_name,team_name
'Lenora Brady',male,3/8/2023,2.0,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2/26/2023,2.0,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,1/25/2023,1.0,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,1/12/2023,0.5,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,3/16/2023,2.0,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,3/5/2023,1.0,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2/2/2023,2.0,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,11/2/2022,2.0,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,7/17/2022,0.5,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,10/12/2022,0.5,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,10/30/2022,1.0,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,7/16/2022,2.0,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,7/21/2022,0.5,'Earned leave','Brenda Jefferson',Security
'Becky Smyley',male,2/3/2022,1.0,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,6/19/2022,2.0,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,4/6/2022,2.0,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2/11/2022,0.5,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,4/29/2022,1.0,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,4/4/2022,2.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,5/25/2022,1.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2/2/2022,1.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2/6/2023,2.0,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,3/14/2023,1.0,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,4/24/2023,2.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,4/15/2023,1.0,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,5/16/2023,2.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,3/11/2023,0.5,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2/16/2023,2.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,10/21/2022,1.0,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,12/14/2022,2.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,7/23/2022,1.0,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,8/29/2022,2.0,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,7/7/2022,1.0,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,9/15/2022,1.0,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,10/11/2022,2.0,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,12/15/2022,1.0,'Sick Leave','Barbara Olson',Platform team
'Budd Cromly',male,6/10/2022,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,4/9/2022,0.5,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2/27/2022,0.5,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2/17/2022,2.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,6/13/2022,2.0,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,5/28/2022,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,4/6/2022,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,4/19/2022,2.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,1/28/2022,2.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,6/14/2022,1.0,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,1/10/2022,0.5,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,6/18/2023,1.0,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,3/27/2023,1.0,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,4/13/2023,2.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,3/20/2023,1.0,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2/17/2023,0.5,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2/2/2023,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,4/15/2023,0.5,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,5/23/2023,2.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2/13/2023,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,10/28/2022,0.5,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,9/8/2022,1.0,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,7/5/2022,2.0,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,9/8/2022,2.0,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,8/25/2022,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,9/23/2022,1.0,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,11/5/2022,2.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,11/10/2022,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,12/2/2022,2.0,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,8/22/2022,2.0,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,11/23/2022,0.5,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,12/28/2022,1.0,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,9/11/2022,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,9/6/2022,1.0,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,8/15/2022,1.0,'Casual Leave','Juan Myers DVM',dev ops
'Erwin Wildber',female,2/11/2022,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,1/1/2022,1.0,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,5/13/2022,1.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,1/24/2022,1.0,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,3/15/2022,2.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,5/30/2022,0.5,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,6/17/2022,1.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,6/10/2022,1.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,1/31/2022,1.0,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,1/26/2023,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,6/18/2023,0.5,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,6/7/2023,1.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,1/8/2023,0.5,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,4/15/2023,0.5,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,1/26/2023,0.5,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,4/4/2023,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,3/28/2023,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,4/4/2023,1.0,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,6/23/2023,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,12/17/2022,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,10/10/2022,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,10/25/2022,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,9/1/2022,2.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,11/10/2022,1.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,8/6/2022,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,7/3/2022,2.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,8/1/2022,2.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,8/24/2022,1.0,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,7/10/2022,2.0,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,9/30/2022,1.0,'Casual Leave','Tammy Carey',Security
'Elfie Careswell',male,5/28/2022,0.5,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,3/6/2022,1.0,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,4/12/2022,2.0,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,3/16/2022,1.0,'Earned leave','David Davis',Finance
'Elfie Careswell',male,3/29/2022,2.0,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2/15/2022,1.0,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,6/24/2022,0.5,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,3/31/2022,2.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,5/17/2022,1.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2/10/2023,0.5,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,5/31/2023,2.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,5/20/2023,1.0,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2/26/2023,0.5,'Earned leave','David Davis',Finance
'Elfie Careswell',male,6/20/2023,0.5,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2/6/2023,0.5,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,7/9/2022,2.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,9/27/2022,2.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,7/4/2022,1.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,8/22/2022,1.0,'Earned leave','David Davis',Finance
'Elfie Careswell',male,8/17/2022,2.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,11/5/2022,1.0,'Earned leave','David Davis',Finance
'Elfie Careswell',male,9/24/2022,2.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,7/9/2022,0.5,'Earned leave','David Davis',Finance
'Elfie Careswell',male,9/30/2022,1.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,7/24/2022,1.0,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,8/4/2022,1.0,'Earned leave','David Davis',Finance
'Elfie Careswell',male,11/25/2022,1.0,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,10/24/2022,1.0,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,9/16/2022,0.5,'Casual Leave','David Davis',Finance
'Reggy Binne',male,5/28/2022,0.5,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,6/10/2022,1.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,4/30/2022,1.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2/15/2022,1.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,5/17/2022,1.0,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,4/23/2022,1.0,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,5/10/2022,1.0,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,6/1/2022,0.5,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,6/9/2022,0.5,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,3/22/2023,1.0,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,4/17/2023,2.0,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,6/18/2023,1.0,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,5/18/2023,0.5,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,4/15/2023,2.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,5/5/2023,1.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,1/2/2023,1.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2/15/2023,0.5,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,3/10/2023,1.0,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,6/6/2023,1.0,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,3/12/2023,0.5,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,6/3/2023,1.0,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,8/16/2022,0.5,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,7/28/2022,1.0,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,10/25/2022,1.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,8/16/2022,0.5,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,12/10/2022,0.5,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,7/11/2022,0.5,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,12/23/2022,1.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,8/31/2022,2.0,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,9/12/2022,1.0,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,8/17/2022,1.0,'Earned leave','Brenda Jefferson',HR
'Roby Keenleyside',male,4/10/2022,2.0,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,5/8/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,1/12/2022,1.0,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,4/1/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,6/13/2022,1.0,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,1/8/2022,1.0,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,1/7/2022,2.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,6/23/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,6/17/2022,0.5,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,6/2/2023,2.0,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,1/8/2023,1.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,6/21/2023,1.0,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,1/24/2023,0.5,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2/5/2023,0.5,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2/28/2023,1.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2/15/2023,1.0,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,4/21/2023,2.0,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,6/23/2023,0.5,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,6/23/2023,2.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,11/13/2022,2.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,8/30/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,8/18/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,8/25/2022,2.0,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,9/7/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,8/13/2022,1.0,'Sick Leave','Brenda Jefferson',Sales
'Randie Beldum',female,6/28/2022,2.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,4/21/2022,1.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,3/2/2022,0.5,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,4/5/2022,0.5,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,3/12/2022,1.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,4/30/2022,1.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2/14/2022,0.5,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,3/5/2022,2.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2/5/2023,1.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,5/10/2023,1.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2/8/2023,1.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,6/19/2023,2.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,5/12/2023,2.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2/6/2023,0.5,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,6/26/2023,1.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,5/21/2023,0.5,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,5/31/2023,2.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,7/2/2022,2.0,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,10/23/2022,2.0,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,12/15/2022,1.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,10/27/2022,2.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,12/11/2022,2.0,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,8/9/2022,0.5,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,11/21/2022,1.0,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,12/15/2022,1.0,'Sick Leave','Tammy Carey',dev ops
'Russ Roth',female,2/3/2022,0.5,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,2/11/2022,1.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,5/15/2022,1.0,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,6/11/2022,0.5,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,2/24/2022,2.0,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,1/22/2022,2.0,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,5/2/2022,0.5,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,6/22/2022,0.5,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,2/26/2022,2.0,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,3/22/2022,1.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,6/26/2022,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,1/26/2022,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,3/31/2022,1.0,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,4/27/2023,1.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,4/17/2023,1.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,1/27/2023,1.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,4/2/2023,1.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,3/22/2023,1.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,6/2/2023,2.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,4/19/2023,2.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,5/25/2023,1.0,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,6/10/2023,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,9/10/2022,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,8/19/2022,2.0,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,12/20/2022,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,8/11/2022,1.0,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,8/5/2022,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,9/9/2022,2.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,9/28/2022,2.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,7/29/2022,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,11/11/2022,1.0,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,10/10/2022,0.5,'Sick Leave','Curtis Gardner',dev ops
'Biron McCoole',female,4/30/2022,2.0,'Earned leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,1/7/2022,1.0,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,1/24/2022,1.0,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,5/11/2022,1.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,4/21/2022,1.0,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,1/23/2023,0.5,'Earned leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,5/15/2023,0.5,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,6/20/2023,1.0,'Earned leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,3/14/2023,0.5,'Earned leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,5/7/2023,1.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,5/27/2023,2.0,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,1/20/2023,1.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,1/19/2023,2.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,11/16/2022,2.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,12/4/2022,1.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,11/22/2022,1.0,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,11/14/2022,1.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,11/21/2022,2.0,'Earned leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,12/7/2022,0.5,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,9/17/2022,1.0,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,9/14/2022,1.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,10/30/2022,2.0,'Earned leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,12/26/2022,2.0,'Sick Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,12/5/2022,1.0,'Casual Leave','Alex Gonzalez',Data engineering
'Biron McCoole',female,7/20/2022,0.5,'Sick Leave','Alex Gonzalez',Data engineering
'Constancy Checkley',male,3/9/2022,0.5,'Sick Leave','Sabrina Martin',Security
'Constancy Checkley',male,2/19/2022,0.5,'Casual Leave','Sabrina Martin',Security
'Constancy Checkley',male,6/28/2022,1.0,'Casual Leave','Sabrina Martin',Security
'Constancy Checkley',male,6/10/2022,2.0,'Earned leave','Sabrina Martin',Security
'Constancy Checkley',male,4/25/2022,2.0,'Sick Leave','Sabrina Martin',Security
'Constancy Checkley',male,5/13/2023,1.0,'Earned leave','Sabrina Martin',Security
'Constancy Checkley',male,5/23/2023,2.0,'Earned leave','Sabrina Martin',Security
'Constancy Checkley',male,6/29/2023,2.0,'Earned leave','Sabrina Martin',Security
