employee_name,gender,start_leave_date,to_leave_date,leave_type,manager_name,team_name
'Grady Gergler',female,2022-07-27,2022-07-28,'Earned leave','Curtis Gardner',IT
'Grady Gergler',female,2022-08-05,2022-08-05,'Casual Leave','Curtis Gardner',IT
'Grady Gergler',female,2022-09-02,2022-09-03,'Earned leave','Curtis Gardner',IT
'Grady Gergler',female,2022-10-13,2022-10-14,'Earned leave','Curtis Gardner',IT
'Grady Gergler',female,2022-09-02,2022-09-04,'Casual Leave','Curtis Gardner',IT
'Grady Gergler',female,2022-08-26,2022-08-27,'Casual Leave','Curtis Gardner',IT
'Grady Gergler',female,2022-10-04,2022-10-04,'Casual Leave','Curtis Gardner',IT
'Lenora Brady',male,2022-03-28,2022-03-28,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-01-28,2022-01-29,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-03-21,2022-03-23,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-06-10,2022-06-10,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-03-21,2022-03-21,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-01-18,2022-01-20,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-02-23,2022-02-25,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-03-18,2022-03-19,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-03-17,2022-03-18,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-01-16,2022-01-16,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-06-29,2023-06-30,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-04-04,2023-04-04,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-01-10,2023-01-11,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-02-28,2023-02-28,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-03-08,2023-03-10,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-02-26,2023-02-28,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-01-25,2023-01-26,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-01-12,2023-01-12,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-03-16,2023-03-18,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-03-05,2023-03-06,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2023-02-02,2023-02-04,'Earned leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-11-02,2022-11-04,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-07-17,2022-07-17,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-10-12,2022-10-12,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-10-30,2022-10-31,'Casual Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-07-16,2022-07-18,'Sick Leave','Brenda Jefferson',Security
'Lenora Brady',male,2022-07-21,2022-07-21,'Earned leave','Brenda Jefferson',Security
'Becky Smyley',male,2022-02-03,2022-02-04,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-06-19,2022-06-21,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-04-06,2022-04-08,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-02-11,2022-02-11,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-04-29,2022-04-30,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-04-04,2022-04-06,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-05-25,2022-05-26,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-02-02,2022-02-03,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2023-02-06,2023-02-08,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2023-03-14,2023-03-15,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,2023-04-24,2023-04-26,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2023-04-15,2023-04-16,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,2023-05-16,2023-05-18,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2023-03-11,2023-03-11,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2023-02-16,2023-02-18,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-10-21,2022-10-22,'Sick Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-12-14,2022-12-16,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-07-23,2022-07-24,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-08-29,2022-08-31,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-07-07,2022-07-08,'Casual Leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-09-15,2022-09-16,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-10-11,2022-10-13,'Earned leave','Barbara Olson',Platform team
'Becky Smyley',male,2022-12-15,2022-12-16,'Sick Leave','Barbara Olson',Platform team
'Budd Cromly',male,2022-06-10,2022-06-11,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-04-09,2022-04-09,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-02-27,2022-02-27,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-02-17,2022-02-19,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-06-13,2022-06-15,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-05-28,2022-05-29,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-04-06,2022-04-07,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-04-19,2022-04-21,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-01-28,2022-01-30,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-06-14,2022-06-15,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-01-10,2022-01-10,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-06-18,2023-06-19,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-03-27,2023-03-28,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-04-13,2023-04-15,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-03-20,2023-03-21,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-02-17,2023-02-17,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-02-02,2023-02-03,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-04-15,2023-04-15,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-05-23,2023-05-25,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2023-02-13,2023-02-14,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-10-28,2022-10-28,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-09-08,2022-09-09,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-07-05,2022-07-07,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-09-08,2022-09-10,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-08-25,2022-08-26,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-09-23,2022-09-24,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-11-05,2022-11-07,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-11-10,2022-11-11,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-12-02,2022-12-04,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-08-22,2022-08-24,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-11-23,2022-11-23,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-12-28,2022-12-29,'Earned leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-09-11,2022-09-12,'Casual Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-09-06,2022-09-07,'Sick Leave','Juan Myers DVM',dev ops
'Budd Cromly',male,2022-08-15,2022-08-16,'Casual Leave','Juan Myers DVM',dev ops
'Erwin Wildber',female,2022-02-11,2022-02-12,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-01-01,2022-01-02,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,2022-05-13,2022-05-14,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-01-24,2022-01-25,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,2022-03-15,2022-03-17,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-05-30,2022-05-30,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-06-17,2022-06-18,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-06-10,2022-06-11,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-01-31,2022-02-01,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,2023-01-26,2023-01-27,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-06-18,2023-06-18,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-06-07,2023-06-08,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-01-08,2023-01-08,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-04-15,2023-04-15,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-01-26,2023-01-26,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-04-04,2023-04-05,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-03-28,2023-03-29,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2023-04-04,2023-04-05,'Earned leave','Tammy Carey',Security
'Erwin Wildber',female,2023-06-23,2023-06-24,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-12-17,2022-12-18,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-10-10,2022-10-11,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-10-25,2022-10-26,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-09-01,2022-09-03,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-11-10,2022-11-11,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-08-06,2022-08-07,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-07-03,2022-07-05,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-08-01,2022-08-03,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-08-24,2022-08-25,'Casual Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-07-10,2022-07-12,'Sick Leave','Tammy Carey',Security
'Erwin Wildber',female,2022-09-30,2022-10-01,'Casual Leave','Tammy Carey',Security
'Elfie Careswell',male,2022-05-28,2022-05-28,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-03-06,2022-03-07,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,2022-04-12,2022-04-14,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,2022-03-16,2022-03-17,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2022-03-29,2022-03-31,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2022-02-15,2022-02-16,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,2022-06-24,2022-06-24,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-03-31,2022-04-02,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-05-17,2022-05-18,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2023-02-10,2023-02-10,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2023-05-31,2023-06-02,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2023-05-20,2023-05-21,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2023-02-26,2023-02-26,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2023-06-20,2023-06-20,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2023-02-06,2023-02-06,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,2022-07-09,2022-07-11,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-09-27,2022-09-29,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-07-04,2022-07-05,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-08-22,2022-08-23,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2022-08-17,2022-08-19,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-11-05,2022-11-06,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2022-09-24,2022-09-26,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-07-09,2022-07-09,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2022-09-30,2022-10-01,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-07-24,2022-07-25,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,2022-08-04,2022-08-05,'Earned leave','David Davis',Finance
'Elfie Careswell',male,2022-11-25,2022-11-26,'Sick Leave','David Davis',Finance
'Elfie Careswell',male,2022-10-24,2022-10-25,'Casual Leave','David Davis',Finance
'Elfie Careswell',male,2022-09-16,2022-09-16,'Casual Leave','David Davis',Finance
'Reggy Binne',male,2022-05-28,2022-05-28,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-06-10,2022-06-11,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-04-30,2022-05-01,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-02-15,2022-02-16,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-05-17,2022-05-18,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-04-23,2022-04-24,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-05-10,2022-05-11,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-06-01,2022-06-01,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-06-09,2022-06-09,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-03-22,2023-03-23,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-04-17,2023-04-19,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-06-18,2023-06-19,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-05-18,2023-05-18,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-04-15,2023-04-17,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-05-05,2023-05-06,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-01-02,2023-01-03,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-02-15,2023-02-15,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-03-10,2023-03-11,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-06-06,2023-06-07,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-03-12,2023-03-12,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2023-06-03,2023-06-04,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-08-16,2022-08-16,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-07-28,2022-07-29,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-10-25,2022-10-26,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-08-16,2022-08-16,'Earned leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-12-10,2022-12-10,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-07-11,2022-07-11,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-12-23,2022-12-24,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-08-31,2022-09-02,'Casual Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-09-12,2022-09-13,'Sick Leave','Brenda Jefferson',HR
'Reggy Binne',male,2022-08-17,2022-08-18,'Earned leave','Brenda Jefferson',HR
'Roby Keenleyside',male,2022-04-10,2022-04-12,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-05-08,2022-05-09,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-01-12,2022-01-13,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-04-01,2022-04-02,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-06-13,2022-06-14,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-01-08,2022-01-09,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-01-07,2022-01-09,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-06-23,2022-06-24,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-06-17,2022-06-17,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-06-02,2023-06-04,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-01-08,2023-01-09,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-06-21,2023-06-22,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-01-24,2023-01-24,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-02-05,2023-02-05,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-02-28,2023-03-01,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-02-15,2023-02-16,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-04-21,2023-04-23,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-06-23,2023-06-23,'Sick Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2023-06-23,2023-06-25,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-11-13,2022-11-15,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-08-30,2022-08-31,'Casual Leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-08-18,2022-08-19,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-08-25,2022-08-27,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-09-07,2022-09-08,'Earned leave','Brenda Jefferson',Sales
'Roby Keenleyside',male,2022-08-13,2022-08-14,'Sick Leave','Brenda Jefferson',Sales
'Randie Beldum',female,2022-06-28,2022-06-30,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-04-21,2022-04-22,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-03-02,2022-03-02,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-04-05,2022-04-05,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-03-12,2022-03-13,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-04-30,2022-05-01,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-02-14,2022-02-14,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-03-05,2022-03-07,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-02-05,2023-02-06,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-05-10,2023-05-11,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-02-08,2023-02-09,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-06-19,2023-06-21,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-05-12,2023-05-14,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-02-06,2023-02-06,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-06-26,2023-06-27,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-05-21,2023-05-21,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,2023-05-31,2023-06-02,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-07-02,2022-07-04,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-10-23,2022-10-25,'Casual Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-12-15,2022-12-16,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-10-27,2022-10-29,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-12-11,2022-12-13,'Earned leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-08-09,2022-08-09,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-11-21,2022-11-22,'Sick Leave','Tammy Carey',dev ops
'Randie Beldum',female,2022-12-15,2022-12-16,'Sick Leave','Tammy Carey',dev ops
'Russ Roth',female,2022-02-03,2022-02-03,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-02-11,2022-02-12,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-05-15,2022-05-16,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-06-11,2022-06-11,'Earned leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-02-24,2022-02-26,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-01-22,2022-01-24,'Sick Leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-05-02,2022-05-02,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-06-22,2022-06-22,'Casual Leave','Curtis Gardner',dev ops
'Russ Roth',female,2022-02-26,2022-02-28,'Sick Leave','Curtis Gardner',dev ops
